reportDate,thscode,secName,ctime,reportTitle,pdfURL,seq,time
2025-08-23,,恒力石化,2025-08-22 17:17:53,恒力石化：恒力石化股份有限公司债务融资工具信息披露事务管理制度（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578400&token=NDY0MjU3ODQwMDo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTozZGZjZTZkZjhmMjdjOGExNDRkNTc4MDI5OGNmODFmZg==&userid=839213290&ip=47.94.84.113,4642578400,
2025-08-23,,恒力石化,2025-08-22 17:17:53,恒力石化：恒力石化股份有限公司募集资金专项管理制度（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578394&token=NDY0MjU3ODM5NDo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNToxYmRkOWIyYWZjYjAzNjJlY2IzYzUzZTgxZmRlOWIyYQ==&userid=839213290&ip=47.94.84.113,4642578394,
2025-08-23,,恒力石化,2025-08-22 17:17:52,恒力石化：恒力石化股份有限公司年报信息披露重大差错责任追究制度（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578389&token=NDY0MjU3ODM4OTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo1YjdlYmFmNDU4OGQ0Yzg4NDNjMjk4MjJmZjhhNThhZQ==&userid=839213290&ip=47.94.84.113,4642578389,
2025-08-23,,恒力石化,2025-08-22 17:17:52,恒力石化：恒力石化2025年半年度利润分配方案公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578383&token=NDY0MjU3ODM4Mzo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpiODNhNzAyZjNmMzkyZTEyMjBlZDAzYWNlZjk4ZjdhYg==&userid=839213290&ip=47.94.84.113,4642578383,
2025-08-23,,恒力石化,2025-08-22 17:17:52,恒力石化：恒力石化股份有限公司董事和高级管理人员所持公司股份及其变动管理制度（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578422&token=NDY0MjU3ODQyMjo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpjNWYwNDIwMDg1OWI4OGRhMGZkOTgyYzNhNzg5NTIyYw==&userid=839213290&ip=47.94.84.113,4642578422,
2025-08-23,,恒力石化,2025-08-22 17:17:52,恒力石化：恒力石化股份有限公司内部审计工作规定（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578396&token=NDY0MjU3ODM5Njo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo5MzcwYjYwNDNjMDM2ODI4OWFlN2U1NzQxZmJkNGY0MA==&userid=839213290&ip=47.94.84.113,4642578396,
2025-08-22,,恒力石化,2025-08-21 17:05:11,恒力石化：北京市天元律师事务所关于恒力石化股份有限公司召开2025年第二次临时股东大会的法律意见,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4639781314&token=NDYzOTc4MTMxNDo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNToyZGUzZDQ3ZTFiYWM5NzBmMzE4NjU0OWQyMGNmMTExYg==&userid=839213290&ip=47.94.84.113,4639781314,
2025-08-22,,恒力石化,2025-08-21 17:05:10,恒力石化：恒力石化2025年第二次临时股东大会决议公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4639781313&token=NDYzOTc4MTMxMzo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTplNDZkMWQ2ZWRhOTczMzQ2YzdmNjA5OWQzYmJhMGExNw==&userid=839213290&ip=47.94.84.113,4639781313,
2025-08-21,,恒力石化,2025-08-20 16:44:41,恒力石化：恒力石化关于2025年度第二期科技创新债券发行结果的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4637634042&token=NDYzNzYzNDA0Mjo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTphMDhjYWY1MTAxYjMzN2ZkYzdmYmE5NzcxN2ZhNzkxMA==&userid=839213290&ip=47.94.84.113,4637634042,
2025-08-20,,恒力石化,2025-08-19 16:30:00,恒力石化：恒力石化关于2024年度第二期短期融资券（科创票据）兑付完成的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4635331958&token=NDYzNTMzMTk1ODo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo0ODg3OWE5NDdjYTY0NjIxMmMwMDMyNDA1NTQ0N2Q3ZA==&userid=839213290&ip=47.94.84.113,4635331958,
2025-08-19,,恒力石化,2025-08-18 21:33:44,恒力石化：恒力石化2025年半年度业绩预告的自愿性披露公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4633343616&token=NDYzMzM0MzYxNjo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo1MzBmOTBiZmI4NDE2ZDAzOWQ5YTY0YTBjYzU1M2NmMA==&userid=839213290&ip=47.94.84.113,4633343616,
2025-08-16,,恒力石化,2025-08-15 16:22:41,恒力石化：恒力石化第九届董事会第三十次会议决议公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4628709005&token=NDYyODcwOTAwNTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo0OTI0MGFlNDhlOWI0MTVkNTFhMDg0ZGYyMGIyYTMxZA==&userid=839213290&ip=47.94.84.113,4628709005,
2025-08-16,,恒力石化,2025-08-15 16:22:41,恒力石化：恒力石化2025年第二次临时股东大会会议材料,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4628709008&token=NDYyODcwOTAwODo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTowNjhhZDJjYTA3YTI4NDY1OWI4ZGJlOGE0NzdhZWE1Mw==&userid=839213290&ip=47.94.84.113,4628709008,
2025-08-16,,恒力石化,2025-08-15 16:22:40,恒力石化：恒力石化关于全资子公司之间吸收合并的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4628709012&token=NDYyODcwOTAxMjo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo5MDYzNzkzOTVlMDVlMjhjZjI4ZDI3NGU0YjY2NTk5Nw==&userid=839213290&ip=47.94.84.113,4628709012,
